system:index,landcover,.geo
4_55,7,"{""type"":""Polygon"",""coordinates"":[[[7.403415385712844,45.893341216424474],[7.404960338105421,45.89363990480822],[7.404960338105421,45.89465543329685],[7.4030720629589375,45.89447622373648],[7.403415385712844,45.893341216424474]]]}"
4_56,7,"{""type"":""Polygon"",""coordinates"":[[[7.406533894011558,45.89806693113159],[7.408422169158042,45.89950049872069],[7.405847248503748,45.89938103616859],[7.406533894011558,45.89806693113159]]]}"
4_57,7,"{""type"":""Polygon"",""coordinates"":[[[7.40970962948519,45.89651385780977],[7.411168751189292,45.896454123353024],[7.41099708981234,45.897947465495136],[7.4093663067312825,45.89788773258055],[7.40970962948519,45.89651385780977]]]}"
4_58,7,"{""type"":""Polygon"",""coordinates"":[[[7.422670063445151,45.89585677525119],[7.424300846526205,45.895677569567646],[7.424129185149253,45.89711119884334],[7.422498402068199,45.89693199720796],[7.422670063445151,45.89585677525119]]]}"
4_59,7,"{""type"":""Polygon"",""coordinates"":[[[7.413314518401206,45.89203359523895],[7.413829502532066,45.89131671968539],[7.415460285613119,45.8926907230345],[7.415116962859214,45.893407580853086],[7.413572010466635,45.892750461539485],[7.413314518401206,45.89203359523895]]]}"
4_60,7,"{""type"":""Polygon"",""coordinates"":[[[7.404645618865074,45.895677569567646],[7.405933079192223,45.895916510350546],[7.405503925749839,45.89693199720796],[7.403958973357262,45.896872263201],[7.404645618865074,45.895677569567646]]]}"
4_61,7,"{""type"":""Polygon"",""coordinates"":[[[7.410224613616048,45.900097807625855],[7.41142624325472,45.900038077024504],[7.41142624325472,45.90147159372232],[7.409452137419761,45.90135213541117],[7.410224613616048,45.900097807625855]]]}"
4_62,7,"{""type"":""Polygon"",""coordinates"":[[[7.429593995781389,45.90479659227577],[7.431138948173966,45.904975768529205],[7.430795625420061,45.90599108970844],[7.4289931809620535,45.90569246775986],[7.429593995781389,45.90479659227577]]]}"
4_63,7,"{""type"":""Polygon"",""coordinates"":[[[7.433308224466845,45.90829228526622],[7.434338192728562,45.907993675696986],[7.4360548064980945,45.90829228526622],[7.435797314432663,45.90918810433551],[7.433994869974655,45.909128383514016],[7.433308224466845,45.90829228526622]]]}"
4_64,7,"{""type"":""Polygon"",""coordinates"":[[[7.426196189810566,45.8980938063179],[7.427483650137714,45.898213271639506],[7.428942771841816,45.898870326313876],[7.428256126334003,45.89964683545044],[7.426539512564472,45.898870326313876],[7.426196189810566,45.8980938063179]]]}"
4_65,7,"{""type"":""Polygon"",""coordinates"":[[[7.436318464137532,45.913943995032646],[7.437262601710775,45.91292881932195],[7.43915087685726,45.91292881932195],[7.437605924464683,45.91501886672112],[7.43640429482601,45.91507858120448],[7.436318464137532,45.913943995032646]]]}"
4_66,7,"{""type"":""Polygon"",""coordinates"":[[[7.443699903346519,45.917467107849916],[7.443699903346517,45.91639228358208],[7.445502347804527,45.916690847967004],[7.445588178493003,45.91800451217682],[7.444129056788901,45.917944800841944],[7.443699903346519,45.917467107849916]]]}"
4_67,7,"{""type"":""Polygon"",""coordinates"":[[[7.396483234150065,45.95766773628518],[7.399058154804365,45.95796607851599],[7.399487308246746,45.9593384320884],[7.396569064838543,45.95915943137609],[7.396483234150065,45.95766773628518]]]}"
4_68,7,"{""type"":""Polygon"",""coordinates"":[[[7.388674142462852,45.950150373253585],[7.39099157105172,45.95003101972279],[7.391077401740197,45.95217934395412],[7.388931634528283,45.95182129569835],[7.388674142462852,45.950150373253585]]]}"
4_69,7,"{""type"":""Polygon"",""coordinates"":[[[7.41623161150016,45.93786566817442],[7.418634870777504,45.93870132084896],[7.418720701465983,45.939835400763705],[7.4164032728771145,45.939298207906056],[7.41623161150016,45.93786566817442]]]}"
4_70,7,"{""type"":""Polygon"",""coordinates"":[[[7.457127847163867,45.92099543328071],[7.460217751949024,45.921234265103145],[7.460303582637497,45.92344341072294],[7.457814492671679,45.923383705241136],[7.457127847163867,45.92099543328071]]]}"
4_71,7,"{""type"":""Polygon"",""coordinates"":[[[7.470249417955025,45.912446797290016],[7.472395185166941,45.91274538290236],[7.4729101692977995,45.9141188560288],[7.470936063462839,45.914238286868205],[7.470249417955025,45.912446797290016]]]}"
4_72,7,"{""type"":""Polygon"",""coordinates"":[[[7.531383244768657,45.937220383959506],[7.531984059587993,45.93590717474468],[7.535245625750102,45.93662347453527],[7.534644810930767,45.939190139471265],[7.531469075457133,45.938652940362026],[7.531383244768657,45.937220383959506]]]}"
5_0,8,"{""type"":""Polygon"",""coordinates"":[[[7.435666890953929,46.02765930201017],[7.438928457116037,46.027182554403645],[7.44133171639338,46.03099642012513],[7.436611028527169,46.03117518862401],[7.435666890953929,46.02765930201017]]]}"
5_1,8,"{""type"":""Polygon"",""coordinates"":[[[7.4091747515114,45.90507317625955],[7.413423370590988,45.904744686596246],[7.412951301804368,45.9077607459484],[7.409046005478684,45.90779060710293],[7.4091747515114,45.90507317625955]]]}"
5_2,8,"{""type"":""Polygon"",""coordinates"":[[[7.395667346762054,45.902506025229165],[7.39832809810483,45.9028345281389],[7.398671420858736,45.90510413149836],[7.396611484335298,45.90507426889865],[7.395667346762054,45.902506025229165]]]}"
5_3,8,"{""type"":""Polygon"",""coordinates"":[[[7.384245354416277,45.9012887543207],[7.3868202750705745,45.90101997187398],[7.387034851791764,45.90275210259242],[7.384331185104753,45.90278196644127],[7.384245354416277,45.9012887543207]]]}"
5_4,8,"{""type"":""Polygon"",""coordinates"":[[[7.388552534696715,45.89032982596152],[7.390140402433532,45.89113632463905],[7.389882910368102,45.89245059368775],[7.387865889188901,45.891614244255166],[7.388552534696715,45.89032982596152]]]}"
5_5,8,"{""type"":""Polygon"",""coordinates"":[[[7.365991248031185,45.891955761201885],[7.368351591964293,45.89177654292981],[7.36882366075091,45.89392712402598],[7.3662058247523765,45.89392712402598],[7.365991248031185,45.891955761201885]]]}"
5_6,8,"{""type"":""Polygon"",""coordinates"":[[[7.379211589623882,45.89490840825052],[7.381443187524273,45.89499801240566],[7.380928203393413,45.896909533273416],[7.3784820287718285,45.89664072962728],[7.379211589623882,45.89490840825052]]]}"
5_7,8,"{""type"":""Polygon"",""coordinates"":[[[7.411551756308273,45.91559046208219],[7.415499967978195,45.91648616335998],[7.414298338339521,45.91774012086031],[7.41163758699675,45.91732213817537],[7.411551756308273,45.91559046208219]]]}"
5_8,8,"{""type"":""Polygon"",""coordinates"":[[[7.406466529636839,45.91295353008324],[7.407882735996702,45.91374477121946],[7.407303378849487,45.914640502287824],[7.405930087833859,45.91422249625507],[7.406466529636839,45.91295353008324]]]}"
5_9,8,"{""type"":""Polygon"",""coordinates"":[[[7.450012070296687,45.927604982184505],[7.452415329574031,45.92772438399763],[7.452200752852839,45.9301123662861],[7.449540001510067,45.9297840248176],[7.450012070296687,45.927604982184505]]]}"
5_10,8,"{""type"":""Polygon"",""coordinates"":[[[7.449793433319205,45.937709679029766],[7.451939200531119,45.937411227754374],[7.452668761383172,45.93956004108366],[7.450093840728873,45.93964957316524],[7.449793433319205,45.937709679029766]]]}"
5_11,8,"{""type"":""Polygon"",""coordinates"":[[[7.443448889406287,45.94586746618533],[7.4461525560933,45.94631507422062],[7.4467533709126315,45.94840386393009],[7.443448889406287,45.94801595179265],[7.443448889406287,45.94586746618533]]]}"
5_12,8,"{""type"":""Polygon"",""coordinates"":[[[7.424890959317718,45.95123896314013],[7.427036726529632,45.95117928757893],[7.4270796418738705,45.95285017900458],[7.424848043973479,45.95288001589367],[7.424890959317718,45.95123896314013]]]}"
5_13,8,"{""type"":""Polygon"",""coordinates"":[[[7.404257693603203,45.944831946762356],[7.40554515393035,45.94590622004213],[7.40550223858611,45.947189352509376],[7.403957286193533,45.94701031255278],[7.402755656554862,45.94596590128059],[7.404257693603203,45.944831946762356]]]}"
5_14,8,"{""type"":""Polygon"",""coordinates"":[[[7.457837743073682,45.96037228243691],[7.462043446809034,45.96162524785191],[7.461571378022412,45.96341514929183],[7.458696049958448,45.9630870050235],[7.457837743073682,45.96037228243691]]]}"
5_15,8,"{""type"":""Polygon"",""coordinates"":[[[7.451848206559964,45.969872900456956],[7.455453095475977,45.96966410594416],[7.455109772722069,45.97270646244898],[7.451633629838768,45.972527504927776],[7.451848206559964,45.969872900456956]]]}"
5_16,8,"{""type"":""Polygon"",""coordinates"":[[[7.442081759527741,45.983569071909926],[7.445901225164948,45.98413565575148],[7.445214579657136,45.985954648892154],[7.441953013495026,45.985596818898365],[7.442081759527741,45.983569071909926]]]}"
5_17,8,"{""type"":""Polygon"",""coordinates"":[[[7.437345580295542,45.993315345766256],[7.4398775856056,45.99397127417939],[7.440006331638313,45.99590919907438],[7.437431410984018,45.995491805600494],[7.437345580295542,45.993315345766256]]]}"
5_18,8,"{""type"":""Polygon"",""coordinates"":[[[7.400812051733975,45.99822354347617],[7.403644464453701,45.99896884996243],[7.4027861575689355,46.00060848889505],[7.4012412051763565,46.00045943281807],[7.400812051733975,45.99822354347617]]]}"
5_19,8,"{""type"":""Polygon"",""coordinates"":[[[7.523057004983021,45.95469649765117],[7.526146909768177,45.95475616942525],[7.526661893899034,45.95696397989663],[7.522713682229112,45.956784971513656],[7.523057004983021,45.95469649765117]]]}"
5_20,8,"{""type"":""Polygon"",""coordinates"":[[[7.48902780105332,45.9594779840739],[7.49078733016709,45.95947798407391],[7.491130652920997,45.96073096971268],[7.490229430691993,45.96090996534799],[7.48902780105332,45.9594779840739]]]}"
5_21,8,"{""type"":""Polygon"",""coordinates"":[[[7.484211318626987,45.97106408733724],[7.483009688988311,45.96915512069091],[7.485498778954134,45.96960254065174],[7.486442916527376,45.97106408733724],[7.4842542339712255,45.970855297314856],[7.484211318626987,45.97106408733724]]]}"
5_22,8,"{""type"":""Polygon"",""coordinates"":[[[7.497531085157166,45.97135272082674],[7.5001489211557,45.97168081613333],[7.500191836499937,45.973380915228496],[7.498346476697693,45.97347039268257],[7.497531085157166,45.97135272082674]]]}"
5_23,8,"{""type"":""Polygon"",""coordinates"":[[[7.49074754253798,45.97808485361293],[7.493279547848037,45.97826379317601],[7.493193717159561,45.98026191234894],[7.49070462719374,45.980172445868284],[7.49074754253798,45.97808485361293]]]}"
5_24,8,"{""type"":""Polygon"",""coordinates"":[[[7.471961815628604,45.9855696172417],[7.473077614578801,45.98548015933788],[7.473206360611516,45.986851831310496],[7.471575577530462,45.98676237547873],[7.471961815628604,45.9855696172417]]]}"
5_25,8,"{""type"":""Polygon"",""coordinates"":[[[7.471440307882379,45.99495927101291],[7.469423286703179,45.99486982828393],[7.469337456014703,45.99376668940686],[7.47113990047271,45.99334927977311],[7.471526138570855,45.994333168874164],[7.471440307882379,45.99495927101291]]]}"
5_26,8,"{""type"":""Polygon"",""coordinates"":[[[7.446600815059683,46.00357422485928],[7.446514984371207,46.00223277761949],[7.448532005550406,46.00232220844741],[7.448574920894644,46.00387231982877],[7.447201629879018,46.00390212923741],[7.446600815059683,46.00357422485928]]]}"
5_27,8,"{""type"":""Polygon"",""coordinates"":[[[7.324404179469632,45.92542241190342],[7.327665745631743,45.923452167362626],[7.328180729762601,45.925123894501134],[7.326034962550689,45.92482537549248],[7.324404179469632,45.92542241190342]]]}"
5_28,8,"{""type"":""Polygon"",""coordinates"":[[[7.34213345677349,45.91379408714147],[7.345223361558647,45.91701864846086],[7.341704303331109,45.916600660341366],[7.34213345677349,45.91379408714147]]]}"
5_29,8,"{""type"":""Polygon"",""coordinates"":[[[7.311308441580051,45.92007419577048],[7.311565933645479,45.91929797235942],[7.312595901907198,45.91923826241645],[7.3131967167265355,45.92085040832241],[7.311823425710913,45.92079070005011],[7.311308441580051,45.92007419577048]]]}"
5_30,8,"{""type"":""Polygon"",""coordinates"":[[[7.325759487430411,45.94596563479713],[7.325759487430411,45.94533897858557],[7.3270040324133205,45.94542850133518],[7.3268752863806075,45.946293880461745],[7.3261457255285585,45.946293880461745],[7.325759487430411,45.94596563479713]]]}"
5_31,8,"{""type"":""Polygon"",""coordinates"":[[[7.315416889468988,45.94724876588907],[7.315459804813223,45.946860845668056],[7.317047672550043,45.94683100553861],[7.3175626566809004,45.948024598187054],[7.3155885508459395,45.94814395603832],[7.315416889468988,45.94724876588907]]]}"
5_32,8,"{""type"":""Polygon"",""coordinates"":[[[7.32928126440314,45.95628289680452],[7.329710417845523,45.95577569865039],[7.331126624205388,45.956282896804524],[7.331126624205387,45.95708843727252],[7.329367095091616,45.95693926399522],[7.32928126440314,45.95628289680452]]]}"
5_33,8,"{""type"":""Polygon"",""coordinates"":[[[7.318660747836746,45.95759493478064],[7.318961155246409,45.95717725241013],[7.320291530917799,45.957475597281736],[7.320549022983232,45.958191618419875],[7.318832409213698,45.957982779877],[7.318660747836746,45.95759493478064]]]}"
5_34,8,"{""type"":""Polygon"",""coordinates"":[[[7.319347393344556,45.96532030181701],[7.321321499179519,45.965051829520355],[7.321578991244949,45.96648366673439],[7.320334446262039,45.96654332581515],[7.319347393344556,45.96532030181701]]]}"
5_35,8,"{""type"":""Polygon"",""coordinates"":[[[7.306637773772976,45.971361942989475],[7.306981096526879,45.970496955281526],[7.30852604891946,45.9704074730235],[7.309041033050317,45.97171986498614],[7.3075389960019805,45.971600557910925],[7.306637773772976,45.971361942989475]]]}"
5_36,8,"{""type"":""Polygon"",""coordinates"":[[[7.319052752122737,45.97917214738352],[7.319224413499691,45.97833710484065],[7.321112688646173,45.97839675115421],[7.32128435002313,45.979231792797584],[7.320511873826837,45.97926161548051],[7.319052752122737,45.97917214738352]]]}"
5_37,8,"{""type"":""Polygon"",""coordinates"":[[[7.334470375180691,45.96804419727321],[7.335114105344266,45.96750727778113],[7.336444481015651,45.9676862515234],[7.336830719113796,45.968133683349244],[7.335500343442409,45.968312655067606],[7.334470375180691,45.96804419727321]]]}"
5_38,8,"{""type"":""Polygon"",""coordinates"":[[[7.562635262522207,46.00063482150054],[7.562849839243398,46.00033670908687],[7.5643947916359755,46.00072425491142],[7.564308960947499,46.001558959775316],[7.563021500620352,46.00146952771365],[7.562635262522207,46.00063482150054]]]}"
5_39,8,"{""type"":""Polygon"",""coordinates"":[[[7.576960748152344,46.005387298770465],[7.578162377791019,46.00502959441025],[7.578977769331544,46.00669886163599],[7.577175324873538,46.00666905373438],[7.576960748152344,46.005387298770465]]]}"
5_40,8,"{""type"":""Polygon"",""coordinates"":[[[7.5419119662104706,46.00808007938566],[7.543499833947288,46.0079906578655],[7.543542749291526,46.009004093295715],[7.542555696374046,46.00894447996088],[7.5419119662104706,46.00808007938566]]]}"
5_41,8,"{""type"":""Polygon"",""coordinates"":[[[7.530496227646862,45.99236867955195],[7.531526195908584,45.99221960127843],[7.532298672104873,45.993054434438214],[7.530753719712293,45.99320351046301],[7.530496227646862,45.99236867955195]]]}"
5_42,8,"{""type"":""Polygon"",""coordinates"":[[[7.535548902760847,45.98181997027001],[7.536621786366803,45.98164104219939],[7.536321378957134,45.98271460194929],[7.5356347334493226,45.982744422756305],[7.535548902760847,45.98181997027001]]]}"
5_43,8,"{""type"":""Polygon"",""coordinates"":[[[7.539854922288749,45.97110994115412],[7.5409707212389465,45.971139768211216],[7.541013636583185,45.97191526605806],[7.539597430223322,45.97197491928883],[7.539854922288749,45.97110994115412]]]}"
5_44,8,"{""type"":""Polygon"",""coordinates"":[[[7.56024770374788,45.98115985700475],[7.56024770374788,45.98068270850918],[7.561535164075029,45.9805037767632],[7.561320587353837,45.98178610816479],[7.560161873059403,45.98181592947194],[7.56024770374788,45.98115985700475]]]}"
5_45,8,"{""type"":""Polygon"",""coordinates"":[[[7.592497027702252,45.98846537064462],[7.59331241924278,45.9884057351779],[7.593312419242778,45.98921080855758],[7.5923253663253,45.989330077692024],[7.592497027702252,45.98846537064462]]]}"
5_46,8,"{""type"":""Polygon"",""coordinates"":[[[7.60129077140391,45.99724613621106],[7.603136131206156,45.997037444909736],[7.603908607402445,45.99802126843961],[7.602320739665629,45.99811070607496],[7.60129077140391,45.99724613621106]]]}"
5_47,8,"{""type"":""Polygon"",""coordinates"":[[[7.595777286596962,46.00714902474994],[7.5958631172854405,46.00670190817792],[7.5969360008913975,46.00676152392967],[7.597322238989539,46.0075365228557],[7.595734371252724,46.0078345964745],[7.595777286596962,46.00714902474994]]]}"
5_48,8,"{""type"":""Polygon"",""coordinates"":[[[7.598075889692586,46.01780762522498],[7.598676704511923,46.01777782330996],[7.598762535200402,46.01894008609372],[7.597861312971395,46.018940086093714],[7.598075889692586,46.01780762522498]]]}"
5_49,8,"{""type"":""Polygon"",""coordinates"":[[[7.615239987335651,46.02477231980061],[7.616141209564655,46.02483191607463],[7.616398701630085,46.02593443555619],[7.615239987335651,46.02581524532097],[7.615239987335651,46.02477231980061]]]}"
5_50,8,"{""type"":""Polygon"",""coordinates"":[[[7.597696724454258,46.03127644097785],[7.5976967244542575,46.0307997245692],[7.598898354092934,46.03100828850392],[7.5991129308141225,46.03193191932591],[7.597567978421545,46.03181274202267],[7.597696724454258,46.03127644097785]]]}"
5_51,8,"{""type"":""Polygon"",""coordinates"":[[[7.587790340965336,46.02555752868513],[7.588476986473151,46.02508076295168],[7.589378208702153,46.025289348465996],[7.589764446800297,46.02591510028682],[7.588562817161628,46.02591510028683],[7.587790340965336,46.02555752868513]]]}"
5_52,8,"{""type"":""Polygon"",""coordinates"":[[[7.562121160182148,46.014815144860165],[7.561992414149432,46.013861424003956],[7.563408620509296,46.01371240363443],[7.564224012049824,46.01490455534718],[7.562979467066913,46.01493435881073],[7.562121160182148,46.014815144860165]]]}"
5_53,8,"{""type"":""Polygon"",""coordinates"":[[[7.584538110471866,45.9618828496464],[7.586855539060734,45.96230049654614],[7.586769708372257,45.96361308059176],[7.584967263914249,45.96361308059178],[7.584538110471866,45.9618828496464]]]}"
5_54,8,"{""type"":""Polygon"",""coordinates"":[[[7.576813348508973,45.952574473261656],[7.5767275178204985,45.951321303180954],[7.580761560178896,45.95120195217162],[7.580589898801944,45.95329055772861],[7.5785299622785045,45.95352925049481],[7.576813348508973,45.952574473261656]]]}"
5_55,8,"{""type"":""Polygon"",""coordinates"":[[[7.6085198275750265,45.9701729553174],[7.611180578917802,45.96915880866199],[7.61143807098323,45.97100812097337],[7.608605658263502,45.97100812097337],[7.6085198275750265,45.9701729553174]]]}"
5_56,8,"{""type"":""Polygon"",""coordinates"":[[[7.418677227327413,45.980776980501965],[7.421080486604757,45.980776980501965],[7.420393841096946,45.98387836693958],[7.41678895218093,45.98387836693958],[7.418677227327413,45.980776980501965]]]}"
5_57,8,"{""type"":""Polygon"",""coordinates"":[[[7.472896943310653,45.95406734022614],[7.477360139111435,45.95251583393354],[7.480965028027453,45.95251583393354],[7.47924841425792,45.955857485822214],[7.476845154980579,45.955976826805866],[7.472896943310653,45.95406734022614]]]}"
5_58,8,"{""type"":""Polygon"",""coordinates"":[[[7.570195720232934,45.98656829013351],[7.57156901124856,45.985256250059116],[7.576203868426294,45.984302019563785],[7.576203868426294,45.98788029911076],[7.573113963641137,45.988238114343936],[7.570195720232934,45.98656829013351]]]}"
5_59,8,"{""type"":""Polygon"",""coordinates"":[[[7.5703363058321775,45.972306922040175],[7.5708512899630325,45.969682134838784],[7.576001131271629,45.971949003837366],[7.572911226486473,45.97230692204018],[7.5703363058321775,45.972306922040175]]]}"
5_60,8,"{""type"":""Polygon"",""coordinates"":[[[7.524541794001154,46.016334723975],[7.527975021540217,46.01573866674648],[7.528833328424983,46.01859968284939],[7.525228439508966,46.0184804768005],[7.524541794001154,46.016334723975]]]}"
5_61,8,"{""type"":""Polygon"",""coordinates"":[[[7.4029837379437184,46.00991522660826],[7.405386997221058,46.012418887412196],[7.401782108305044,46.012418887412196],[7.4029837379437184,46.00991522660826]]]}"
5_62,8,"{""type"":""Polygon"",""coordinates"":[[[7.369542188502769,45.90438866502044],[7.373490400172689,45.90450811679806],[7.372975416041831,45.90785266221926],[7.368683881618003,45.90773321763835],[7.369542188502769,45.90438866502044]]]}"
5_63,8,"{""type"":""Polygon"",""coordinates"":[[[7.347054548121909,45.919795822343744],[7.3520327280535485,45.91800451217682],[7.35529429421566,45.922184145942275],[7.3498011301531605,45.921825903956524],[7.347054548121909,45.919795822343744]]]}"
5_64,8,"{""type"":""Polygon"",""coordinates"":[[[7.320841627527305,45.930893165071495],[7.321699934412068,45.92957980602394],[7.327193098474569,45.93113195428435],[7.328223066736289,45.933997344649285],[7.32066996615035,45.93328101093701],[7.320841627527305,45.930893165071495]]]}"
